CTD number,cast,timeS,prDM,depSM,t090C,t190C,c0S/m,c1S/m,sal00,sal11,sbeox0V,sbeox0Mm/L,OxygenSensor_sn1417,AltimeterSensor_sn60360,FluoroWetlabECO_AFL_FL_Sensor_sn940,TurbidityMeter_sn940,WET_LabsCStar_sn1098,OxygenSensor_sn1416,FluoroWetlabECO_AFL_FL_Sensor_sn5497,oxy0dV/dt,potemp090C,potemp190C,sigma-theta00,sigma-theta11,svel00,svel11,sbeox0PS,sbeox1Mm/L,sbeox1PS,prDM_QC,CTDvel,id
TC24015_015,SS,42.729,0.5,0.496,15.9308,15.9755,0.08188,0.09433,0.492264926,0.56972264,2.6391,304.8678925,2.6389,4.9815,0.0718,4.9426,2.5882,,,0.0006,15.93074253,15.9754423,-0.664000509,-0.611549119,1469.762404,1470.00723,98.98583669,304.4189849,98.98040276,0,0.002,0
TC24015_015,SS,43.229,0.504,0.504,15.9306,15.9784,0.081803,0.093774,0.491786364,0.566186345,2.6394,304.9130717,2.639,4.9817,0.0737,4.9426,2.5904,,,0.0006,15.93054207,15.97834183,-0.664337081,-0.614749784,1469.761216,1470.012969,98.99979768,304.4485805,98.99398679,0,0.008,0
TC24015_015,SS,43.729,0.505,0.493,15.9305,15.9804,0.081645,0.092925,0.490800778,0.560823069,2.6387,304.4161312,2.6391,4.9817,0.0727,4.9426,2.5898,,,-0.0014,15.93044196,15.98034171,-0.665081139,-0.619212274,1469.759715,1470.013414,98.83764852,303.9470838,98.83189326,0,0.002,0
TC24015_015,SS,44.229,0.506,0.504,15.9305,15.9825,0.081392,0.092318,0.489220898,0.556981459,2.6388,304.7531005,2.6388,4.9817,0.0713,4.9426,2.5897,,,0.0002,15.93044185,15.98244158,-0.666299957,-0.62251783,1469.757847,1470.016013,98.94610593,304.2726486,98.93985162,0,0.002,0
TC24015_015,SS,44.729,0.508,0.502,15.9307,15.9838,0.081017,0.092126,0.486877307,0.55575806,2.6394,305.0415388,2.6391,4.9817,0.071,4.9426,2.5885,,,0.0012,15.93064162,15.98374135,-0.668140504,-0.623673694,1469.755766,1470.019019,99.0387655,304.55056,99.03221343,0,0.004,0
TC24015_015,SS,45.229,0.504,0.498,15.9311,15.9852,0.080597,0.092255,0.48425119,0.556549125,2.639,304.5867937,2.6394,4.9817,0.0706,4.9426,2.5887,,,-0.0008,15.93104208,15.9851418,-0.670231695,-0.623292657,1469.753934,1470.024668,98.89038403,304.0844152,98.88404469,0,-0.008,0
TC24015_015,SS,45.729,0.503,0.501,15.9315,15.9867,0.080352,0.092937,0.482717696,0.560812173,2.6388,304.6382826,2.6387,4.9817,0.0705,4.9426,2.5892,,,-0.0004,15.93144219,15.98664191,-0.671479893,-0.620250704,1469.753454,1470.034843,98.90701929,304.1174255,98.90048401,0,-0.002,0
TC24015_015,SS,46.229,0.497,0.493,15.9318,15.9885,0.080396,0.094474,0.482988741,0.570447092,2.6372,303.847845,2.6388,4.9816,0.071,4.9426,2.5899,,,-0.0032,15.93174288,15.98844259,-0.671319712,-0.613115976,1469.754703,1470.052356,98.65117816,303.3023798,98.64496159,0,-0.012,0
TC24015_015,SS,46.729,0.489,0.481,15.9321,15.9857,0.080621,0.095207,0.484389257,0.575096331,2.6041,286.5345384,2.6394,4.9816,0.0713,4.9426,2.591,,,-0.0662,15.9320438,15.98564352,-0.67028819,-0.609073378,1469.757268,1470.04822,93.03139949,286.0656559,93.0360562,0,-0.016,0
TC24015_015,SS,47.229,0.486,0.487,15.9322,15.9847,0.080728,0.094942,0.485055848,0.573443432,2.5949,294.7726842,2.639,4.9816,0.0693,4.9427,2.5931,,,-0.0184,15.93214414,15.98464388,-0.66979025,-0.610184361,1469.758356,1470.042794,95.70673306,294.2768619,95.70356638,0,-0.006,0
TC24015_015,SS,47.729,0.486,0.477,15.9321,15.987,0.080672,0.094123,0.484707545,0.568261285,2.6162,310.0002572,2.6388,4.9815,0.0697,4.9426,2.5937,,,0.0426,15.93204414,15.98694387,-0.670042689,-0.614556237,1469.757599,1470.044461,100.6503917,309.4401968,100.6366671,0,0,0
TC24015_015,SS,48.229,0.488,0.481,15.9322,15.9871,0.08479,0.093919,0.510441413,0.566977518,2.642,315.4271376,2.6372,4.9817,0.0696,4.9429,2.5951,,,0.0516,15.93214389,15.98704364,-0.650206739,-0.615562424,1469.788667,1470.043305,102.4286099,314.9047566,102.4132793,0,0.004,0
TC24015_015,SS,48.729,0.499,0.499,15.9324,15.9821,0.088313,0.09654,0.532511194,0.583536615,2.6485,308.5992855,2.6041,4.9808,0.0706,4.9438,2.5963,,,0.013,15.93234262,15.98204238,-0.63321554,-0.60197673,1469.815844,1470.046164,100.225263,308.1541233,100.2172927,0,0.022,0
TC24015_015,SS,49.229,0.513,0.508,15.933,15.9796,0.081708,0.099064,0.49116425,0.5994771,2.641,302.0092225,2.5949,4.9805,0.0712,4.9437,2.5962,,,-0.015,15.93294103,15.97954076,-0.665207451,-0.589277582,1469.768814,1470.056852,98.06159404,301.5019279,98.05817246,0,0.028,0
TC24015_015,SS,49.729,0.518,0.518,15.9336,15.9728,0.081529,0.10543,0.490039271,0.639801605,2.6399,304.4081375,2.6162,4.9809,0.0712,4.9502,2.5979,,,-0.0022,15.93354045,15.97274019,-0.6661729,-0.557078815,1469.769601,1470.081754,98.84109853,303.8649955,98.83667071,0,0.01,0
TC24015_015,SS,50.229,0.508,0.502,15.9341,15.9703,0.080393,0.097206,0.482942895,0.587900385,2.6388,304.2606498,2.642,4.9817,0.0717,4.949,2.5986,,,-0.0022,15.9340416,15.97024139,-0.671729189,-0.596683152,1469.76268,1470.011281,98.78999925,303.8207822,98.78591216,0,-0.02,0
TC24015_015,SS,50.729,0.495,0.493,15.9344,15.9711,0.079572,0.092354,0.477818582,0.557362806,2.6392,304.9240304,2.6485,4.9816,0.0709,4.9426,2.5983,,,0.0008,15.9343431,15.9710429,-0.675731687,-0.620361148,1469.757378,1469.977423,99.00294019,304.5257712,98.99845573,0,-0.026,0
TC24015_015,SS,51.229,0.485,0.475,15.9344,15.973,0.079429,0.091998,0.476927001,0.555100899,2.6387,304.4943657,2.641,4.9817,0.0718,4.9427,2.5979,,,-0.001,15.93434425,15.97294405,-0.676419743,-0.622415946,1469.756152,1469.981043,98.86290095,304.0868773,98.85840059,0,-0.02,0
TC24015_015,SS,51.729,0.483,0.486,15.9342,15.9733,0.07936,0.091446,0.476499133,0.551630617,2.6389,304.8046922,2.6399,4.9817,0.0726,4.9426,2.5973,,,0.0004,15.93414448,15.97324428,-0.676717339,-0.62514109,1469.754926,1469.977899,98.96298017,304.3984965,98.9582519,0,-0.004,0
TC24015_015,SS,52.229,0.49,0.486,15.9339,15.9742,0.079414,0.090893,0.476839253,0.548147204,2.6393,304.943336,2.6388,4.9816,0.0721,4.9425,2.599,,,0.0008,15.93384368,15.97414347,-0.676405976,-0.627974241,1469.754422,1469.976931,99.00756877,304.5356801,99.00264478,0,0.014,0
TC24015_015,SS,52.729,0.498,0.49,15.9337,15.9737,0.079476,0.090623,0.477228104,0.546459436,2.6393,304.7844374,2.6392,4.9817,0.0715,4.9426,2.5994,,,0,15.93364276,15.97364255,-0.676073273,-0.629193967,1469.754333,1469.973346,98.95579201,304.3831761,98.95100341,0,0.016,0
TC24015_015,SS,53.229,0.505,0.5,15.9337,15.9738,0.079456,0.090609,0.477103356,0.546370202,2.6395,304.8933756,2.6387,4.9815,0.0713,4.9426,2.5995,,,0.0004,15.93364195,15.97374174,-0.676169387,-0.629278984,1469.754298,1469.973695,98.99108647,304.491074,98.98623588,0,0.014,0
TC24015_015,SS,53.729,0.512,0.51,15.9336,15.9764,0.079311,0.090901,0.476200418,0.54816781,2.6391,304.5991847,2.6389,4.9816,0.0724,4.9426,2.5998,,,-0.0008,15.93354115,15.97634092,-0.676849616,-0.628317349,1469.752994,1469.984815,98.89481792,304.1743406,98.88980099,0,0.014,0
TC24015_015,SS,54.229,0.515,0.51,15.9334,15.9751,0.079123,0.091557,0.475030693,0.552303028,2.6394,304.9253539,2.6393,4.9816,0.0721,4.9426,2.6001,,,0.0006,15.93334081,15.97504058,-0.677719485,-0.624916013,1469.750964,1469.985359,98.9995923,304.4972013,98.99452283,0,0.006,0
TC24015_015,SS,54.729,0.512,0.505,15.9331,15.972,0.079064,0.092409,0.474666394,0.557695949,2.6396,304.9165192,2.6393,4.9817,0.0715,4.9426,2.6004,,,0.0004,15.93304115,15.97194094,-0.677951789,-0.620250941,1469.749457,1469.981165,98.99587459,304.4969276,98.99116842,0,-0.006,0
TC24015_015,SS,55.229,0.505,0.504,15.9327,15.9661,0.079278,0.093554,0.476005155,0.56497317,2.6395,304.782355,2.6395,4.9816,0.0712,4.9426,2.6006,,,-0.0002,15.93264196,15.96604176,-0.676853939,-0.613675783,1469.749574,1469.969603,98.95228074,304.3896986,98.94830097,0,-0.014,0
TC24015_015,SS,55.729,0.499,0.493,15.932,15.9622,0.079792,0.095278,0.479218498,0.575873613,2.6393,304.7124804,2.6391,4.9816,0.0703,4.9427,2.5996,,,-0.0004,15.93194265,15.96214247,-0.674260987,-0.60463367,1469.750921,1469.96919,98.93005614,304.3275842,98.92647594,0,-0.012,0
TC24015_015,SS,56.229,0.494,0.488,15.9308,15.9601,0.080361,0.09594,0.482782139,0.580071404,2.6393,304.7938332,2.6394,4.9817,0.0706,4.9426,2.5995,,,0,15.93074323,15.96004305,-0.671316437,-0.601054036,1469.750994,1469.966947,98.95609056,304.4136862,98.9525803,0,-0.01,0
TC24015_015,SS,56.729,0.496,0.493,15.9294,15.9579,0.080678,0.095736,0.484776814,0.578817893,2.6388,304.5286332,2.6396,4.9816,0.0706,4.9426,2.5995,,,-0.001,15.929343,15.95784283,-0.669549708,-0.601661414,1469.748627,1469.957983,98.86824945,304.160529,98.86492341,0,0.004,0
TC24015_015,SS,57.229,0.496,0.491,15.9279,15.9487,0.080706,0.095203,0.484969291,0.5755915,2.6388,304.7383978,2.6395,4.9817,0.0707,4.9426,2.6002,,,0,15.92784301,15.94864287,-0.669157163,-0.602648054,1469.743735,1469.922758,98.9333176,304.4286403,98.93082464,0,0,0
TC24015_015,SS,57.729,0.499,0.498,15.9263,15.9484,0.080551,0.094522,0.484020762,0.571308553,2.639,304.8596902,2.6393,4.9817,0.0699,4.9426,2.6007,,,0.0004,15.92624267,15.94834253,-0.669628612,-0.605901766,1469.73719,1469.916681,98.96876391,304.5470102,98.96608732,0,0.006,0
TC24015_015,SS,58.229,0.498,0.491,15.9248,15.9511,0.080273,0.09381,0.482303542,0.566790732,2.639,304.7931263,2.6393,4.9816,0.0696,4.9426,2.6008,,,0,15.92474279,15.95104263,-0.670709495,-0.609826093,1469.730003,1469.920493,98.94297245,304.4570943,98.9398199,0,-0.002,0
TC24015_015,SS,58.729,0.496,0.497,15.9234,15.9511,0.079906,0.093262,0.480030098,0.563343889,2.6393,304.9695891,2.6388,4.9816,0.0701,4.9426,2.6011,,,0.0006,15.92334303,15.95104287,-0.672235852,-0.612484174,1469.722477,1469.916354,98.9959473,304.6258086,98.99257485,0,-0.004,0
TC24015_015,SS,59.229,0.489,0.476,15.922,15.9481,0.07957,0.09322,0.477950469,0.563121101,2.6388,304.5914985,2.6388,4.9817,0.0706,4.9426,2.6019,,,-0.001,15.92194384,15.94804368,-0.673612822,-0.612166789,1469.715101,1469.905739,98.86902838,304.256017,98.86598003,0,-0.014,0
TC24015_015,SS,59.729,0.478,0.476,15.9204,15.9485,0.079326,0.093539,0.476447283,0.565122089,2.639,304.913306,2.639,4.9817,0.0702,4.9426,2.6021,,,0.0004,15.92034511,15.94844495,-0.674512645,-0.610689147,1469.707665,1469.909309,98.96922044,304.5569734,98.96581631,0,-0.022,0
TC24015_015,SS,60.229,0.467,0.463,15.9184,15.9467,0.079221,0.093539,0.4758157,0.565147035,2.6389,304.7934731,2.639,4.9817,0.0704,4.9426,2.602,,,-0.0002,15.91834638,15.94664622,-0.674675001,-0.610376557,1469.699902,1469.903018,98.92574528,304.4348473,98.92236905,0,-0.022,0
TC24015_015,SS,60.729,0.461,0.459,15.9161,15.9446,0.079093,0.092869,0.475044106,0.560962036,2.6396,305.2303393,2.6393,4.9817,0.0699,4.9426,2.6032,,,0.0014,15.91604708,15.94454692,-0.674896582,-0.613261594,1469.691028,1469.890769,99.06223609,304.8757173,99.05869311,0,-0.012,0
TC24015_015,SS,61.229,0.466,0.459,15.9136,15.946,0.078995,0.091872,0.474461824,0.554675464,2.6391,304.6972232,2.6388,4.9815,0.0682,4.9426,2.6026,,,-0.001,15.91354652,15.94594635,-0.67493946,-0.618337913,1469.681876,1469.888136,98.8836156,304.327804,98.87982913,0,0.01,0
TC24015_015,SS,61.729,0.483,0.481,15.9113,15.9473,0.079108,0.090972,0.475193071,0.549003646,2.6393,305.0209278,2.639,4.9816,0.0686,4.9427,2.6008,,,0.0004,15.91124457,15.94724439,-0.6740012,-0.622923718,1469.67517,1469.88609,98.98427393,304.6379216,98.97991013,0,0.034,0
TC24015_015,SS,62.229,0.507,0.502,15.9093,15.9486,0.079363,0.090605,0.476806769,0.546681419,2.6393,304.952489,2.6389,4.9817,0.0692,4.9426,2.601,,,0,15.90924183,15.94854162,-0.672430727,-0.62492619,1469.670655,1469.888149,98.9588325,304.5544329,98.95411713,0,0.048,0
TC24015_015,SS,62.729,0.53,0.527,15.9077,15.95,0.079589,0.09065,0.478235298,0.546945107,2.6394,305.0159689,2.6396,4.9816,0.0694,4.9427,2.6016,,,0.0002,15.90763919,15.94993896,-0.671068164,-0.624950692,1469.667269,1469.893614,98.97692876,304.5994045,98.97182691,0,0.046,0
TC24015_015,SS,63.229,0.546,0.541,15.9067,15.951,0.07965,0.091031,0.478627497,0.549324105,2.6396,305.0912688,2.6391,4.9817,0.0715,4.9426,2.6036,,,0.0004,15.90663736,15.95093712,-0.670602817,-0.623278759,1469.664581,1469.900122,98.9994973,304.657169,98.99412627,0,0.032,0
TC24015_015,SS,63.729,0.547,0.543,15.9058,15.9497,0.079506,0.091883,0.477739419,0.55469386,2.6395,304.9647322,2.6393,4.9817,0.0711,4.9426,2.604,,,-0.0002,15.90573725,15.949637,-0.67114183,-0.61892556,1469.660463,1469.902102,98.95601231,304.5222084,98.95077101,0,0.002,0
TC24015_015,SS,64.229,0.539,0.537,15.905,15.9487,0.07944,0.092912,0.477336958,0.561175635,2.6394,304.9563825,2.6393,4.9816,0.0714,4.9426,2.604,,,-0.0002,15.90493817,15.94863792,-0.671322575,-0.613763988,1469.65712,1469.906283,98.95138018,304.5024979,98.9461626,0,-0.016,0
TC24015_015,SS,64.729,0.524,0.515,15.9042,15.9469,0.079539,0.093965,0.477964107,0.567823981,2.6395,305.0544821,2.6394,4.9817,0.0714,4.9426,2.6039,,,0.0002,15.9041399,15.94683965,-0.670709033,-0.608343757,1469.654891,1469.907819,98.98190705,304.5959766,98.9767552,0,-0.03,0
TC24015_015,SS,65.229,0.506,0.504,15.9033,15.9469,0.079827,0.095371,0.479772079,0.576674693,2.6393,304.9079389,2.6396,4.9815,0.0706,4.9426,2.6044,,,-0.0004,15.90324197,15.94684172,-0.669168221,-0.601518987,1469.65368,1469.91807,98.93355386,304.4307226,98.92837472,0,-0.036,0
TC24015_015,SS,65.729,0.513,0.533,15.9024,15.9488,0.08165,0.098555,0.491168284,0.596717224,2.6389,304.7560921,2.6395,4.9817,0.0708,4.9426,2.6054,,,-0.0008,15.90234116,15.9487409,-0.660229166,-0.586374334,1469.664318,1469.948539,98.88924128,304.2442152,98.88378826,0,0.014,0
TC24015_015,SS,66.229,0.446,0.405,15.9006,15.9482,0.084834,0.103005,0.511111,0.624838566,2.6388,304.8347977,2.6394,4.9815,0.0708,4.9426,2.6059,,,-0.0002,15.90054884,15.9481486,-0.644552364,-0.564596096,1469.680868,1469.978885,98.92298537,304.2992271,98.91730274,0,-0.134,0
TC24015_015,SS,66.729,0.46,0.487,15.8967,15.943,0.093058,0.14933,0.562809437,0.921440135,2.6361,303.3400524,2.6395,4.9815,0.0711,4.9426,2.6068,,,-0.0054,15.89664722,15.94294684,-0.604040023,-0.335210797,1469.729418,1470.313874,98.4606929,302.3680414,98.4559156,0,0.028,0
TC24015_015,SS,67.229,0.399,0.353,15.8922,15.9371,0.315008,0.465775,2.025991989,3.065965328,2.6285,297.6628951,2.6393,4.9817,0.0708,4.9426,2.6081,,,-0.0152,15.89215352,15.93705287,0.522576632,1.313208617,1471.444665,1472.817539,97.47157703,295.4972222,97.46832385,0,-0.122,0
TC24015_015,SS,67.729,0.435,0.457,15.8828,15.9361,0.225115,0.352498,1.420796113,2.279993173,2.6172,295.7436368,2.6389,4.9817,0.0706,4.9426,2.6092,,,-0.0226,15.88274968,15.93604904,0.058962496,0.71034007,1470.699514,1471.893177,96.46834459,293.8638995,96.46573604,0,0.072,0
TC24015_015,SS,68.229,0.45,0.44,15.8787,15.9391,0.198922,0.270647,1.247329483,1.723377935,2.6049,293.9355761,2.6388,4.9817,0.0714,4.9426,2.6081,,,-0.0246,15.87864806,15.93904757,-0.073815469,0.282313379,1470.480616,1471.248625,95.76922218,292.704034,95.76668187,0,0.03,0
TC24015_015,SS,68.729,0.472,0.465,15.8768,15.946,0.189076,0.238109,1.182507331,1.505074305,2.5937,292.9116626,2.6361,4.9815,0.0723,4.9426,2.6079,,,-0.0224,15.87674556,15.94594511,-0.12338879,0.113369387,1470.397749,1471.014939,95.39417886,291.8995834,95.39084158,0,0.044,0
TC24015_015,SS,69.229,0.493,0.491,15.8765,15.9511,0.185593,0.218729,1.159616876,1.376011675,2.5832,291.7419902,2.6285,4.9815,0.0724,4.9427,2.6084,,,-0.021,15.87644316,15.95104272,-0.140957159,0.013283493,1470.369957,1470.880205,94.9994233,290.8865446,94.9955474,0,0.042,0
TC24015_015,SS,69.729,0.51,0.508,15.8769,15.9549,0.186051,0.205184,1.162614633,1.286274436,2.5749,291.4337439,2.6172,4.981,0.0727,4.9426,2.6082,,,-0.0166,15.87684119,15.95484079,-0.138714943,-0.056365273,1470.37515,1470.787343,94.90158377,290.7183088,94.89650593,0,0.034,0
TC24015_015,SS,70.229,0.514,0.507,15.8776,15.9561,0.188288,0.196608,1.177300302,1.229705575,2.5673,290.6027053,2.6049,4.9807,0.0716,4.9426,2.6081,,,-0.0152,15.87754072,15.95604035,-0.1275264,-0.100081698,1470.394997,1470.724588,94.64081858,290.0106707,94.63540198,0,0.008,0
TC24015_015,SS,70.729,0.512,0.507,15.8783,15.9551,0.1902,0.189025,1.189858148,1.179885248,2.5606,289.9831621,2.5937,4.9806,0.0718,4.9426,2.6099,,,-0.0134,15.87824094,15.95504062,-0.117976083,-0.138249925,1470.412224,1470.6622,94.44766163,289.5115996,94.44196307,0,-0.004,0
TC24015_015,SS,71.229,0.502,0.501,15.8791,15.9543,0.193037,0.183735,1.208513041,1.145208851,2.5552,289.696559,2.5832,4.9805,0.0712,4.9426,2.6104,,,-0.0108,15.87904208,15.95424181,-0.1037505,-0.164802465,1470.436878,1470.618266,94.36661406,289.32756,94.36045161,0,-0.02,0
TC24015_015,SS,71.729,0.494,0.488,15.8796,15.9482,0.195568,0.180035,1.22517693,1.121146202,2.5509,289.4919353,2.5749,4.9805,0.071,4.9426,2.6095,,,-0.0086,15.87954299,15.94814277,-0.091008718,-0.182318379,1470.458182,1470.568867,94.3105101,289.2354451,94.30443601,0,-0.016,0
TC24015_015,SS,72.229,0.479,0.47,15.88,15.9431,0.208013,0.192594,1.307379071,1.20368921,2.5471,289.0040799,2.5673,4.9804,0.0707,4.9426,2.6097,,,-0.0076,15.87994467,15.94304448,-0.027823928,-0.117961098,1470.556577,1470.648965,94.19942489,288.78206,94.19365452,0,-0.03,0
TC24015_015,SS,72.729,0.479,0.486,15.88,15.9421,0.243981,0.201591,1.546799428,1.26297027,2.5442,288.5312202,2.5606,4.9802,0.0709,4.9426,2.6103,,,-0.0058,15.87994453,15.94204445,0.15632365,-0.072186571,1470.839538,1470.715694,94.18224687,288.6308043,94.17623154,0,0,0
TC24015_015,SS,73.229,0.467,0.464,15.8743,15.9429,0.243133,0.194043,1.541343411,1.213225661,2.5421,288.5979812,2.5552,4.9798,0.0708,4.9426,2.6105,,,-0.0042,15.87424595,15.94284587,0.15306498,-0.110590737,1470.81347,1470.659373,94.18953705,288.7325387,94.18255861,0,-0.024,0
TC24015_015,SS,73.729,0.462,0.452,15.8629,15.9329,0.255978,0.189569,1.627908639,1.184107322,2.5405,288.4917492,2.5509,4.9798,0.0705,4.9426,2.6108,,,-0.0032,15.86284652,15.9328465,0.221496578,-0.131353274,1470.876722,1470.590764,94.18166514,288.819558,94.17432634,0,-0.01,0
TC24015_015,SS,74.229,0.464,0.46,15.8558,15.9222,0.272446,0.179636,1.739079643,1.119253593,2.5394,288.3860357,2.5471,4.9796,0.0707,4.9426,2.6095,,,-0.0022,15.85574625,15.92214635,0.308124842,-0.179508284,1470.983717,1470.477539,94.19662688,289.0453353,94.18945786,0,0.004,0
TC24015_015,SS,74.729,0.467,0.46,15.8551,15.9234,0.280685,0.171219,1.794766712,1.064183464,2.5387,288.3532941,2.5442,4.9796,0.072,4.9426,2.6094,,,-0.0014,15.85504588,15.92334603,0.351041435,-0.222094453,1471.047047,1470.416433,94.21642568,289.1943383,94.20888493,0,0.006,0
TC24015_015,SS,75.229,0.471,0.472,15.8559,15.9262,0.299402,0.1674,1.921597519,1.039196861,2.5381,288.0809155,2.5421,4.9796,0.0727,4.9426,2.6093,,,-0.0012,15.85584534,15.92614557,0.448374488,-0.241788504,1471.199313,1470.396431,94.20163006,289.1748508,94.19382856,0,0.008,0
TC24015_015,SS,75.729,0.472,0.466,15.856,15.9277,0.315392,0.164314,2.030431856,1.01905432,2.5375,287.804872,2.5405,4.9795,0.0713,4.9426,2.6093,,,-0.0012,15.85594516,15.92764546,0.531974056,-0.257541452,1471.327841,1470.377683,94.17385365,289.1152935,94.16589979,0,0.002,0
TC24015_015,SS,76.229,0.477,0.472,15.856,15.9305,0.323619,0.161587,2.086589026,1.001239769,2.5373,287.8376669,2.5394,4.9797,0.0706,4.9426,2.6093,,,-0.0004,15.85594454,15.93044488,0.575112402,-0.271715741,1471.394024,1470.366189,94.21674553,289.2596029,94.20829816,0,0.01,0
TC24015_015,SS,76.729,0.481,0.478,15.8558,15.931,0.328085,0.158785,2.117128407,0.983015296,2.537,287.7034596,2.5387,4.9794,0.0709,4.9426,2.6093,,,-0.0006,15.85574406,15.93094443,0.598603144,-0.285829578,1471.429346,1470.346349,94.18990347,289.2060415,94.18142473,0,0.008,0
TC24015_015,SS,77.229,0.484,0.476,15.8564,15.9193,0.328609,0.155341,2.120680714,0.96093548,2.5367,287.6510707,2.5381,4.9796,0.0718,4.9426,2.6096,,,-0.0006,15.85634371,15.91924414,0.601232483,-0.300916054,1471.435618,1470.280313,94.17598225,289.2780848,94.16888779,0,0.006,0
TC24015_015,SS,77.729,0.487,0.487,15.8575,15.9043,0.32616,0.152222,2.103876438,0.941057233,2.5367,287.7928214,2.5375,4.9795,0.0714,4.9426,2.6105,,,0,15.85744337,15.90424387,0.588143427,-0.31377164,1471.419639,1470.205609,94.21495956,289.5301642,94.20959055,0,0.006,0
TC24015_015,SS,78.229,0.488,0.487,15.8589,15.894,0.324963,0.15049,2.095621787,0.93006867,2.5362,287.528688,2.5373,4.9794,0.0706,4.9426,2.6111,,,-0.001,15.85884325,15.8939438,0.581571543,-0.320552357,1471.414708,1470.157435,94.12655629,289.3454644,94.12263781,0,0.002,0
TC24015_015,SS,78.729,0.487,0.482,15.8599,15.8911,0.327673,0.149325,2.11409505,0.922587111,2.536,287.5809623,2.537,4.9792,0.0705,4.9426,2.6117,,,-0.0004,15.85984335,15.89104393,0.595595476,-0.325841305,1471.439835,1470.138641,94.15623588,289.4688316,94.15269474,0,-0.002,0
TC24015_015,SS,79.229,0.476,0.475,15.8604,15.8891,0.337079,0.148681,2.178454209,0.918461608,2.5357,287.3826997,2.5367,4.9795,0.0682,4.9425,2.6116,,,-0.0006,15.86034459,15.88904521,0.644943016,-0.328692678,1471.517073,1470.126737,94.12914132,289.4059937,94.12590202,0,-0.022,0
TC24015_015,SS,79.729,0.464,0.455,15.8599,15.8836,0.353545,0.148407,2.291514522,0.916811766,2.5357,287.3071954,2.5367,4.9795,0.0682,4.9426,2.6116,,,0,15.85984592,15.88354661,0.731847286,-0.329066402,1471.648118,1470.105807,94.16811902,289.564128,94.16539921,0,-0.024,0
TC24015_015,SS,80.229,0.457,0.457,15.8586,15.881,0.368506,0.148046,2.394637052,0.91453276,2.5355,287.0275874,2.5362,4.9794,0.0719,4.9426,2.6117,,,-0.0004,15.85854669,15.88094743,0.811238955,-0.330397903,1471.764766,1470.094111,94.13288456,289.4763032,94.13034155,0,-0.014,0
TC24015_015,SS,80.729,0.452,0.44,15.8573,15.8739,0.374521,0.146126,2.436235917,0.902262599,2.5356,287.0963746,2.536,4.9795,0.0714,4.9426,2.6124,,,0.0002,15.85724725,15.87384804,0.84339012,-0.338692,1471.809129,1470.055217,94.17666968,289.6781235,94.1747534,0,-0.01,0
TC24015_015,SS,81.229,0.454,0.455,15.8563,15.8705,0.374155,0.14359,2.433768489,0.88593394,2.5353,286.9060338,2.5357,4.9795,0.0704,4.9426,2.6129,,,-0.0006,15.85624702,15.87044783,0.841661961,-0.3507164,1471.802861,1470.024247,94.11082903,289.5261819,94.10922499,0,0.004,0
TC24015_015,SS,81.729,0.458,0.453,15.8557,15.8719,0.370267,0.140826,2.406961136,0.868045238,2.5355,287.1835704,2.5357,4.9794,0.0706,4.9426,2.6137,,,0.0004,15.85564658,15.87184737,0.821181626,-0.364725334,1471.769394,1470.007846,94.18531862,289.7773912,94.18343824,0,0.008,0
